,Date,G#,Age,Tm,Away,Opp,Att,Rush_YDS,Y/A,Rush_TD,Tgt,Rec,Rec_YDS,Y/R,Rec_TD,Ctch%,Y/Tgt,Snap_Pct,Snaps,Name,Position,Season,DKPt
297,2020-11-26,11.0,35.25,DET,0,HOU,15.0,55.0,3.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,27%,22.0,Adrian Peterson,RB,2020,17.5
298,2020-12-06,12.0,35.26,DET,1,CHI,16.0,57.0,3.56,2.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,47%,32.0,Adrian Peterson,RB,2020,17.7
299,2020-09-20,2.0,23.142,PHI,0,LAR,20.0,95.0,4.75,1.0,7.0,3.0,36.0,12.0,0.0,42.9%,5.14,77%,55.0,Miles Sanders ,RB,2020,21.1
300,2020-09-27,3.0,23.149,PHI,0,CIN,18.0,95.0,5.28,0.0,8.0,4.0,12.0,3.0,0.0,50.0%,1.5,78%,71.0,Miles Sanders ,RB,2020,14.7
301,2020-10-04,4.0,23.156,PHI,1,SFO,13.0,46.0,3.54,0.0,4.0,2.0,30.0,15.0,0.0,50.0%,7.5,77%,48.0,Miles Sanders ,RB,2020,9.6
302,2020-10-11,5.0,23.163,PHI,1,PIT,11.0,80.0,7.27,2.0,4.0,2.0,19.0,9.5,0.0,50.0%,4.75,85%,50.0,Miles Sanders ,RB,2020,23.9
303,2020-10-18,6.0,23.17,PHI,0,BAL,9.0,118.0,13.11,0.0,2.0,1.0,-6.0,-6.0,0.0,50.0%,-3.0,40%,29.0,Miles Sanders ,RB,2020,15.2
304,2020-11-15,9.0,23.198,PHI,1,NYG,15.0,85.0,5.67,0.0,5.0,2.0,10.0,5.0,0.0,40.0%,2.0,72%,48.0,Miles Sanders ,RB,2020,13.5
305,2020-11-22,10.0,23.205,PHI,1,CLE,16.0,66.0,4.13,0.0,5.0,3.0,15.0,5.0,0.0,60.0%,3.0,60%,41.0,Miles Sanders ,RB,2020,10.1
306,2020-11-30,11.0,23.213,PHI,0,SEA,6.0,15.0,2.5,0.0,3.0,2.0,7.0,3.5,0.0,66.7%,2.33,61%,43.0,Miles Sanders ,RB,2020,6.2
307,2020-12-06,12.0,23.219,PHI,1,GNB,10.0,31.0,3.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,56%,35.0,Miles Sanders ,RB,2020,3.1
308,2020-09-10,1.0,28.269000000000002,HOU,1,KAN,11.0,77.0,7.0,1.0,4.0,3.0,32.0,10.67,0.0,75.0%,8.0,81%,48.0,David Johnson,RB,2020,19.9
309,2020-09-20,2.0,28.279,HOU,0,BAL,11.0,34.0,3.09,0.0,4.0,2.0,16.0,8.0,0.0,50.0%,4.0,95%,56.0,David Johnson,RB,2020,7.0
310,2020-09-27,3.0,28.285999999999998,HOU,1,PIT,13.0,23.0,1.77,1.0,3.0,2.0,23.0,11.5,0.0,66.7%,7.67,96%,45.0,David Johnson,RB,2020,12.6
311,2020-10-04,4.0,28.293000000000003,HOU,0,MIN,16.0,63.0,3.94,0.0,3.0,2.0,29.0,14.5,0.0,66.7%,9.67,55%,36.0,David Johnson,RB,2020,11.2
312,2020-10-11,5.0,28.3,HOU,0,JAX,17.0,96.0,5.65,0.0,4.0,2.0,7.0,3.5,0.0,50.0%,1.75,78%,45.0,David Johnson,RB,2020,12.3
313,2020-10-18,6.0,28.307,HOU,1,TEN,19.0,57.0,3.0,1.0,2.0,1.0,12.0,12.0,0.0,50.0%,6.0,77%,55.0,David Johnson,RB,2020,13.9
314,2020-10-25,7.0,28.314,HOU,0,GNB,14.0,42.0,3.0,0.0,4.0,4.0,42.0,10.5,1.0,100.0%,10.5,79%,54.0,David Johnson,RB,2020,17.4
315,2020-11-08,8.0,28.328000000000003,HOU,1,JAX,2.0,16.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,11%,7.0,David Johnson,RB,2020,1.6
316,2020-12-06,12.0,28.355999999999998,HOU,0,IND,10.0,44.0,4.4,1.0,2.0,0.0,0.0,0.0,0.0,0.0%,0.0,0,0.0,David Johnson,RB,2020,10.4
317,2020-09-13,1.0,25.163,GNB,1,MIN,7.0,21.0,3.0,0.0,4.0,4.0,21.0,5.25,0.0,100.0%,5.25,40%,31.0,Jamaal Williams,RB,2020,8.2
318,2020-09-20,2.0,25.17,GNB,0,DET,8.0,63.0,7.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,42%,31.0,Jamaal Williams,RB,2020,8.3
319,2020-09-27,3.0,25.177,GNB,1,NOR,6.0,14.0,2.33,0.0,1.0,1.0,3.0,3.0,0.0,100.0%,3.0,31%,19.0,Jamaal Williams,RB,2020,2.7
320,2020-10-05,4.0,25.185,GNB,0,ATL,8.0,10.0,1.25,0.0,8.0,8.0,95.0,11.88,0.0,100.0%,11.88,57%,36.0,Jamaal Williams,RB,2020,18.5
321,2020-10-18,5.0,25.198,GNB,1,TAM,4.0,34.0,8.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,51%,32.0,Jamaal Williams,RB,2020,3.4
322,2020-10-25,6.0,25.205,GNB,1,HOU,19.0,77.0,4.05,1.0,5.0,4.0,37.0,9.25,0.0,80.0%,7.4,89%,55.0,Jamaal Williams,RB,2020,21.4
323,2020-11-01,7.0,25.212,GNB,0,MIN,16.0,75.0,4.69,0.0,6.0,6.0,27.0,4.5,0.0,100.0%,4.5,85%,63.0,Jamaal Williams,RB,2020,18.2
324,2020-11-15,9.0,25.226,GNB,0,JAX,8.0,30.0,3.75,0.0,4.0,3.0,25.0,8.33,0.0,75.0%,6.25,48%,31.0,Jamaal Williams,RB,2020,8.5
325,2020-11-22,10.0,25.233,GNB,1,IND,5.0,12.0,2.4,0.0,2.0,1.0,4.0,4.0,1.0,50.0%,2.0,50%,30.0,Jamaal Williams,RB,2020,8.6
326,2020-11-29,11.0,25.24,GNB,0,CHI,17.0,73.0,4.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,46%,33.0,Jamaal Williams,RB,2020,13.3
327,2020-12-06,12.0,25.247,GNB,0,PHI,5.0,26.0,5.2,0.0,2.0,2.0,10.0,5.0,0.0,100.0%,5.0,34%,21.0,Jamaal Williams,RB,2020,5.6
328,2020-09-13,1.0,28.133000000000003,SFO,0,ARI,3.0,24.0,8.0,0.0,5.0,3.0,20.0,6.67,1.0,60.0%,4.0,31%,19.0,Jerick McKinnon ,RB,2020,13.4
329,2020-09-20,2.0,28.14,SFO,1,NYJ,3.0,77.0,25.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0%,0.0,21%,13.0,Jerick McKinnon ,RB,2020,13.7
330,2020-09-27,3.0,28.147,SFO,1,NYG,14.0,38.0,2.71,1.0,4.0,3.0,39.0,13.0,0.0,75.0%,9.75,61%,48.0,Jerick McKinnon ,RB,2020,16.7
331,2020-10-04,4.0,28.154,SFO,0,PHI,14.0,54.0,3.86,1.0,8.0,7.0,43.0,6.14,0.0,87.5%,5.38,92%,67.0,Jerick McKinnon ,RB,2020,22.7
332,2020-10-11,5.0,28.160999999999998,SFO,0,MIA,1.0,0.0,0.0,0.0,4.0,2.0,5.0,2.5,0.0,50.0%,1.25,25%,16.0,Jerick McKinnon ,RB,2020,2.5
333,2020-10-18,6.0,28.168000000000003,SFO,0,LAR,6.0,18.0,3.0,0.0,3.0,2.0,10.0,5.0,0.0,66.7%,3.33,32%,23.0,Jerick McKinnon ,RB,2020,4.8
334,2020-10-25,7.0,28.175,SFO,1,NWE,3.0,-1.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,18%,12.0,Jerick McKinnon ,RB,2020,-0.1
335,2020-11-01,8.0,28.182,SFO,1,SEA,3.0,-1.0,-0.33,1.0,4.0,4.0,40.0,10.0,0.0,100.0%,10.0,50%,35.0,Jerick McKinnon ,RB,2020,13.9
336,2020-11-05,9.0,28.186,SFO,0,GNB,12.0,52.0,4.33,1.0,4.0,3.0,16.0,5.33,0.0,75.0%,4.0,74%,42.0,Jerick McKinnon ,RB,2020,15.8
337,2020-11-15,10.0,28.195999999999998,SFO,1,NOR,18.0,33.0,1.83,0.0,3.0,1.0,13.0,13.0,0.0,33.3%,4.33,62%,44.0,Jerick McKinnon ,RB,2020,5.6
338,2020-11-29,11.0,28.21,SFO,1,LAR,3.0,21.0,7.0,0.0,3.0,2.0,11.0,5.5,0.0,66.7%,3.67,25%,18.0,Jerick McKinnon ,RB,2020,5.2
339,2020-12-07,12.0,28.218000000000004,SFO,0,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,3%,2.0,Jerick McKinnon ,RB,2020,0.0
340,2020-09-13,1.0,30.073,NWE,0,MIA,7.0,32.0,4.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,30%,19.0,Rex Burkhead ,RB,2020,3.2
341,2020-09-20,2.0,30.08,NWE,1,SEA,6.0,2.0,0.33,0.0,6.0,4.0,47.0,11.75,0.0,66.7%,7.83,71%,51.0,Rex Burkhead ,RB,2020,8.9
342,2020-09-27,3.0,30.087,NWE,0,LVR,6.0,49.0,8.17,2.0,10.0,7.0,49.0,7.0,1.0,70.0%,4.9,46%,32.0,Rex Burkhead ,RB,2020,34.8
343,2020-10-05,4.0,30.095,NWE,1,KAN,11.0,45.0,4.09,0.0,1.0,1.0,5.0,5.0,0.0,100.0%,5.0,35%,26.0,Rex Burkhead ,RB,2020,6.0
344,2020-10-18,5.0,30.108,NWE,0,DEN,5.0,14.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,0.0,32%,18.0,Rex Burkhead ,RB,2020,1.4
345,2020-10-25,6.0,30.115,NWE,0,SFO,4.0,12.0,3.0,0.0,4.0,3.0,35.0,11.67,0.0,75.0%,8.75,48%,25.0,Rex Burkhead ,RB,2020,7.7
346,2020-11-01,7.0,30.122,NWE,1,BUF,6.0,26.0,4.33,0.0,1.0,1.0,5.0,5.0,0.0,100.0%,5.0,49%,32.0,Rex Burkhead ,RB,2020,4.1
347,2020-11-09,8.0,30.13,NWE,1,NYJ,12.0,56.0,4.67,1.0,3.0,3.0,11.0,3.67,0.0,100.0%,3.67,42%,34.0,Rex Burkhead ,RB,2020,15.7
348,2020-11-15,9.0,30.136,NWE,0,BAL,6.0,31.0,5.17,0.0,5.0,4.0,35.0,8.75,2.0,80.0%,7.0,34%,20.0,Rex Burkhead ,RB,2020,22.6
349,2020-11-22,10.0,30.143,NWE,1,HOU,4.0,7.0,1.75,0.0,3.0,2.0,5.0,2.5,0.0,66.7%,1.67,17%,12.0,Rex Burkhead ,RB,2020,3.2
350,2020-09-13,1.0,23.211,MIA,1,NWE,9.0,40.0,4.44,0.0,4.0,4.0,26.0,6.5,0.0,100.0%,6.5,63%,39.0,Myles Gaskin,RB,2020,10.6
351,2020-09-20,2.0,23.218000000000004,MIA,0,BUF,7.0,46.0,6.57,0.0,7.0,6.0,36.0,6.0,0.0,85.7%,5.14,65%,49.0,Myles Gaskin,RB,2020,14.2
352,2020-09-24,3.0,23.221999999999998,MIA,1,JAX,22.0,66.0,3.0,0.0,5.0,5.0,29.0,5.8,0.0,100.0%,5.8,75%,46.0,Myles Gaskin,RB,2020,14.5
353,2020-10-04,4.0,23.232,MIA,0,SEA,10.0,40.0,4.0,0.0,4.0,3.0,22.0,7.33,0.0,75.0%,5.5,65%,46.0,Myles Gaskin,RB,2020,9.2
354,2020-10-11,5.0,23.239,MIA,1,SFO,16.0,57.0,3.56,1.0,5.0,5.0,34.0,6.8,0.0,100.0%,6.8,63%,42.0,Myles Gaskin,RB,2020,20.1
355,2020-10-18,6.0,23.246,MIA,0,NYJ,18.0,91.0,5.06,0.0,4.0,4.0,35.0,8.75,0.0,100.0%,8.75,70%,39.0,Myles Gaskin,RB,2020,16.6
356,2020-11-01,7.0,23.26,MIA,0,LAR,18.0,47.0,2.61,1.0,6.0,3.0,16.0,5.33,0.0,50.0%,2.67,88%,43.0,Myles Gaskin,RB,2020,14.3
